"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006605","protein targeting",228,-0.365989131203479,-1.60809835662975,0.000218769945978693,0.0024426895954972,0.00186514913859841,1343,"tags=32%, list=23%, signal=26%","YDL029W/YJL031C/YIL022W/YIR022W/YPL195W/YPL210C/YLR008C/YGR066C/YKR065C/YOL026C/YPL098C/YBL078C/YDR495C/YKR014C/YNL098C/YDR252W/YDR200C/YJL104W/YNR006W/YBR105C/YNL051W/YDL092W/YBR290W/YGR206W/YGR181W/YKL154W/YKR035W-A/YJL222W/YDL100C/YFL038C/YML071C/YER017C/YML055W/YBR091C/YPL154C/YHL002W/YER154W/YLL042C/YPR133W-A/YLL024C/YNR017W/YJR117W/YLR099W-A/YPL063W/YPL250C/YOR232W/YLR378C/YKL103C/YKR016W/YKL122C/YBR230C/YLR259C/YNL121C/YBL045C/YJR135W-A/YDR086C/YER019C-A/YEL020W-A/YKL073W/YPL037C/YNL070W/YKL195W/YAL005C/YOR027W/YJR045C/YHR005C-A/YNCE0024W/YOR045W/YHR193C/YPL240C/YJL034W/YOR020C/YER103W"
"GO:0008652","amino acid biosynthetic process",124,-0.429177467627346,-1.73085926050384,0.000231550041471551,0.00256837743369102,0.0019611198110783,1293,"tags=37%, list=22%, signal=30%","YNL104C/YGL202W/YBR249C/YJL200C/YKL211C/YOR108W/YHR025W/YOR375C/YLR058C/YEL009C/YMR062C/YDR034C/YOR303W/YER081W/YNR050C/YDR354W/YCL009C/YLR027C/YHR033W/YOL140W/YER055C/YOL058W/YNL135C/YGL148W/YIL051C/YMR169C/YGL184C/YNL103W/YOR136W/YGR124W/YGR204W/YJL088W/YLL062C/YIL074C/YLR438W/YER052C/YNL037C/YFL018C/YAL012W/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0030001","metal ion transport",107,0.406228621019032,1.71888091604272,0.000234617785614503,0.00258539599049707,0.00197411456351247,1325,"tags=44%, list=22%, signal=35%","YMR319C/YOR381W/YFL050C/YBR235W/YLR214W/YEL065W/YOR384W/YOL130W/YPR124W/YGR191W/YOL152W/YLR411W/YDR270W/YBR295W/YGR217W/YOR383C/YGR281W/YDR506C/YJL129C/YAL048C/YGR192C/YLL015W/YHR175W/YLR220W/YIL121W/YKL175W/YLR443W/YMR034C/YLL051C/YMR058W/YOR382W/YHL040C/YGL160W/YDL183C/YNL291C/YGL255W/YDR135C/YHR050W/YMR038C/YLR034C/YDR205W/YPL224C/YLR130C/YOR079C/YBR192W/YLR047C/YNL321W"
"GO:0006367","transcription initiation at RNA polymerase II promoter",70,-0.49341454800745,-1.85287240301115,0.000266680130285045,0.00290160326785515,0.00221555896646491,1149,"tags=40%, list=19%, signal=33%","YGR186W/YOR117W/YMR112C/YGL025C/YEL009C/YDR145W/YNR010W/YBR245C/YBR198C/YGR116W/YMR227C/YOR194C/YGL207W/YOR259C/YPR025C/YDL005C/YDR167W/YBR049C/YJL140W/YMR039C/YGL173C/YER159C/YDR394W/YKL054C/YGL048C/YPR052C/YKL160W/YDR174W"
"GO:0042254","ribosome biogenesis",479,-0.312067902679864,-1.45685217827557,0.000266754748824169,0.00290160326785515,0.00221555896646491,1837,"tags=39%, list=31%, signal=29%","YEL054C/YJL191W/YPR187W/YGR081C/YER006W/YBR142W/YDR412W/YNCG0014C/YNL132W/YIL096C/YNCG0026W/YOR210W/YNCC0003C/YIL069C/YEL026W/YNCP0013C/YJR123W/YNCP0021W/YDL153C/YHR052W/YMR128W/YLR276C/YBR048W/YLR435W/YHR143W-A/YMR049C/YBR267W/YDR365C/YNCK0001W/YCL054W/YOL040C/YNCO0003C/YGL099W/YLR264W/YLL011W/YOR340C/YHL001W/YMR047C/YFL023W/YKR057W/YDR450W/YLR051C/YHR066W/YML093W/YLL008W/YPR041W/YKL082C/YPL183W-A/YNCJ0004C/YPL143W/YDR339C/YGL076C/YBR154C/YDR159W/YDR156W/YER082C/YHR081W/YBL026W/YDR025W/YDL166C/YLR196W/YNL178W/YGR280C/YML073C/YGR095C/YHL015W/YNCP0014C/YIL070C/YIL115C/YNCE0003W/YHR072W-A/YDL148C/YPL043W/YNL096C/YAL035W/YHR034C/YHR088W/YNL110C/YOR369C/YIL137C/YDR361C/YOR293W/YJL041W/YPL239W/YNL227C/YKL006W/YPL146C/YDR064W/YMR143W/YDL083C/YNCL0003W/YDR060W/YBR257W/YOL144W/YDL031W/YER002W/YGR251W/YNCL0042C/YNR054C/YOR078W/YNCM0016W/YLR075W/YDL014W/YMR014W/YNCP0015C/YLR145W/YFR031C-A/YMR269W/YHR196W/YFL002C/YCR016W/YGR271C-A/YPR143W/YDR083W/YDR299W/YNCJ0003C/YHR065C/YFR001W/YGR276C/YNL302C/YDL191W/YNR024W/YIL063C/YJL148W/YGL029W/YLR344W/YLR340W/YER112W/YOR119C/YKL186C/YLR059C/YOL121C/YNR037C/YKR094C/YDL213C/YNL113W/YKL172W/YNL308C/YER056C-A/YLR197W/YLR074C/YNL002C/YDL136W/YGR085C/YOR167C/YLR175W/YOR201C/YER146W/YGR103W/YLR009W/YLR438C-A/YOR206W/YLR068W/YER074W/YNCO0015C/YBR279W/YPR132W/YNCL0046W/YMR230W/YOR185C/YLR387C/YNL147W/YJR113C/YLR167W/YJL136C/YDL208W/YGL173C/YBR189W/YLR185W/YGL078C/YGL189C/YNCD0030W/YKL009W/YPR169W/YOR310C/YKL032C/YIL052C/YLR204W/YDR447C/YLR293C/YLR192C/YGR285C/YER131W/YLL046C/YDR500C/YDR432W/YHR087W"
"GO:0044282","small molecule catabolic process",134,0.374434418452763,1.66457376410067,0.000280656558565961,0.00303324972911673,0.00231607942730209,730,"tags=31%, list=12%, signal=27%","YGR087C/YPL095C/YLR142W/YCL064C/YLR134W/YBR208C/YLR231C/YDR050C/YFR055W/YHR037W/YLR044C/YGL205W/YER043C/YGL156W/YOR391C/YKR009C/YNL239W/YPL280W/YGL196W/YEL020C/YOR363C/YOL055C/YGR240C/YIR023W/YJR019C/YJR096W/YER010C/YHR046C/YML070W/YKL106W/YBR006W/YPR128C/YJR078W/YML076C/YOR040W/YDL215C/YJR148W/YHR208W/YEL046C/YMR205C/YDR539W"
"GO:0009070","serine family amino acid biosynthetic process",24,-0.670296264098313,-2.03793489870189,0.000312303736396739,0.00334745574222851,0.00255599573749483,556,"tags=42%, list=9%, signal=38%","YNL135C/YNL103W/YIL074C/YER052C/YFL018C/YAL012W/YIR017C/YLR303W/YPR167C/YKL001C"
"GO:0044088","regulation of vacuole organization",26,0.621769334716642,2.0168619928704,0.000313699885689267,0.00334745574222851,0.00255599573749483,879,"tags=38%, list=15%, signal=33%","YHR174W/YGR254W/YPR194C/YJR138W/YEL062W/YHL023C/YPL236C/YFR021W/YDL188C/YNL323W"
"GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation",13,-0.778116772533841,-2.00621657687549,0.000359707136202732,0.00381425302916859,0.00291242520738789,584,"tags=62%, list=10%, signal=56%","YDL092W/YLL024C/YLR378C/YDR086C/YER019C-A/YAL005C/YJL034W/YER103W"
"GO:1902531","regulation of intracellular signal transduction",98,0.400272597746328,1.66692541844163,0.000369106549838395,0.00388946026892209,0.00296985072666024,745,"tags=29%, list=13%, signal=25%","YGL008C/YJR138W/YEL062W/YAL056W/YER155C/YOL138C/YPL115C/YKL203C/YER075C/YHL023C/YML121W/YBR140C/YKL176C/YLR096W/YOR051C/YEL022W/YLR361C/YPL031C/YHL007C/YHR206W/YPR095C/YDR128W/YOL113W/YOR371C/YNL201C/YJR031C/YDL188C/YDR122W"
"GO:0006643","membrane lipid metabolic process",87,0.420721006238166,1.7313841419827,0.000374265515259912,0.00391932707284603,0.00299265593437641,1412,"tags=43%, list=24%, signal=33%","YJL196C/YPL006W/YJR066W/YMR272C/YGR143W/YGL139W/YHR205W/YCL052C/YKL008C/YCR017C/YOR171C/YGL142C/YER005W/YAL053W/YCR044C/YLL031C/YPL221W/YDR072C/YDR434W/YIL039W/YGR038W/YLR459W/YFL025C/YMR160W/YLR088W/YBR159W/YBR265W/YER093C/YPL175W/YOR149C/YHL003C/YJL062W/YOR245C/YJL134W/YPL076W/YPL145C/YJR013W"
"GO:0030003","intracellular monoatomic cation homeostasis",150,0.353497908235913,1.59430198400171,0.000417895607799855,0.00434920984413923,0.00332089881961808,972,"tags=31%, list=16%, signal=26%","YOL002C/YDR492W/YLR023C/YLR447C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YOL152W/YKR021W/YDR270W/YBR295W/YGR240C/YDL206W/YEL027W/YDR506C/YJR106W/YJL129C/YDR436W/YCL017C/YHR175W/YIL090W/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YMR058W/YKL168C/YHL040C/YGL160W/YCR044C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YJR033C"
"GO:0019344","cysteine biosynthetic process",10,-0.811852493295973,-1.94432442710611,0.000426880882757659,0.0044154672903645,0.00337149060130848,383,"tags=60%, list=6%, signal=56%","YNL103W/YAL012W/YIR017C/YLR303W/YPR167C/YKL001C"
"GO:0045017","glycerolipid biosynthetic process",98,0.398136957044882,1.65803159510737,0.000436215421368995,0.00448450731968369,0.00342420706247934,1442,"tags=47%, list=24%, signal=36%","YGR157W/YKR031C/YER043C/YNL130C/YCL052C/YKR070W/YCR017C/YBR029C/YHR046C/YGR149W/YGL142C/YLR133W/YLR240W/YNL169C/YNL264C/YHR123W/YDR017C/YIL002C/YOR109W/YNL054W/YLR347C/YCR044C/YLL031C/YOR175C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YLR088W/YDR147W/YOR311C/YPL175W/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YNL267W/YOR245C/YPL076W/YJR013W/YGR170W/YNL106C"
"GO:0000041","transition metal ion transport",69,0.455163877407192,1.79989558014038,0.000443912316566392,0.00453597676200568,0.00346350726099328,1324,"tags=52%, list=22%, signal=41%","YMR319C/YOR381W/YLR214W/YEL065W/YOR384W/YPR124W/YGR191W/YOL152W/YLR411W/YDR270W/YBR295W/YOR383C/YGR281W/YDR506C/YAL048C/YGR192C/YLL015W/YHR175W/YLR220W/YIL121W/YKL175W/YLL051C/YMR058W/YOR382W/YHL040C/YGL160W/YGL255W/YDR135C/YHR050W/YMR038C/YLR034C/YDR205W/YPL224C/YLR130C/YOR079C/YLR047C"
"GO:0055080","monoatomic cation homeostasis",155,0.34649516309772,1.56557578947162,0.000463100082943101,0.00470353457736186,0.0035914483287217,972,"tags=31%, list=16%, signal=27%","YOL002C/YDR492W/YLR023C/YLR447C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YBR235W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YOL152W/YKR021W/YDR270W/YBR295W/YGR240C/YDL206W/YEL027W/YDR506C/YJR106W/YJL129C/YAL053W/YDR436W/YCL017C/YHR175W/YIL090W/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YMR058W/YKL168C/YHL040C/YGL160W/YCR044C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YJR033C"
"GO:0006633","fatty acid biosynthetic process",31,0.590714345584696,2.00637592892212,0.00048945364956311,0.0049414302584635,0.00377309683842221,376,"tags=35%, list=6%, signal=33%","YGL055W/YPL095C/YJL196C/YKL182W/YMR272C/YIR033W/YPL231W/YHR067W/YMR207C/YNR016C/YDL015C"
"GO:0006352","DNA-templated transcription initiation",88,-0.448724731732736,-1.73727987387585,0.000530490131489368,0.0053238473910183,0.00406509668428257,1544,"tags=45%, list=26%, signal=34%","YOR340C/YER148W/YPR168W/YNL151C/YPL129W/YKL144C/YMR005W/YDR397C/YBR123C/YGR186W/YOR117W/YMR112C/YGL025C/YEL009C/YDR145W/YLR141W/YNR010W/YBR245C/YBR198C/YGR116W/YMR227C/YNL039W/YOR194C/YGL207W/YOR259C/YPR025C/YDL005C/YDR167W/YBR049C/YJL140W/YMR039C/YGL173C/YER159C/YDR394W/YKL054C/YGL048C/YPR052C/YKL160W/YBR089C-A/YDR174W"
"GO:0170034","L-amino acid biosynthetic process",105,-0.437899951389609,-1.72344533903901,0.000546352390015156,0.00545059248263641,0.00416187463711327,1373,"tags=38%, list=23%, signal=30%","YGL026C/YOL064C/YNL104C/YGL202W/YJL200C/YKL211C/YOR108W/YHR025W/YOR375C/YMR062C/YDR034C/YOR303W/YER081W/YNR050C/YDR354W/YCL009C/YLR027C/YHR033W/YOL140W/YER055C/YOL058W/YGL184C/YNL103W/YOR136W/YGR124W/YGR204W/YJL088W/YLL062C/YIL074C/YLR438W/YER052C/YNL037C/YFL018C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:1901606","alpha-amino acid catabolic process",40,0.532289496656301,1.89062588471369,0.000581262561230696,0.00576475693079385,0.00440175920981512,728,"tags=40%, list=12%, signal=35%","YGR087C/YLR142W/YCL064C/YLR134W/YLR231C/YFR055W/YHR037W/YLR044C/YER043C/YNL239W/YGL196W/YKL106W/YBR006W/YJR078W/YDL215C/YEL046C"
"GO:0170035","L-amino acid catabolic process",33,0.55798972871648,1.91471307484253,0.000606348679967014,0.00597838523055196,0.00456487802769872,728,"tags=42%, list=12%, signal=37%","YGR087C/YLR142W/YCL064C/YLR134W/YLR231C/YFR055W/YHR037W/YLR044C/YER043C/YKL106W/YBR006W/YJR078W/YDL215C/YEL046C"
"GO:0006112","energy reserve metabolic process",44,-0.543520932183453,-1.90109958353727,0.000627204341302975,0.00611252323373882,0.00466730093954085,725,"tags=34%, list=12%, signal=30%","YFR017C/YIL057C/YBL058W/YMR311C/YKR058W/YPR184W/YJL137C/YFR003C/YER054C/YEL011W/YOR178C/YLR258W/YMR105C/YER067W/YFR015C"
"GO:0030258","lipid modification",40,0.528255909919004,1.8762990878453,0.000625547941136871,0.00611252323373882,0.00466730093954085,1628,"tags=55%, list=27%, signal=40%","YGL205W/YKR009C/YEL020C/YOR363C/YNL087W/YJR019C/YKL212W/YLR189C/YDR284C/YPR128C/YIL002C/YOR109W/YOR175C/YAL051W/YNL009W/YOL065C/YLR284C/YJR110W/YJL134W/YNL106C/YNL128W/YKL188C"
"GO:0170038","proteinogenic amino acid biosynthetic process",109,-0.426748953151209,-1.69527005740378,0.000670594927529917,0.00649783360813472,0.00496150995988559,1293,"tags=38%, list=22%, signal=30%","YGL026C/YOL064C/YNL104C/YGL202W/YJL200C/YKL211C/YOR108W/YHR025W/YOR375C/YLR058C/YMR062C/YDR034C/YOR303W/YER081W/YNR050C/YDR354W/YCL009C/YLR027C/YHR033W/YOL140W/YER055C/YOL058W/YGL184C/YNL103W/YOR136W/YGR124W/YGR204W/YJL088W/YLL062C/YIL074C/YLR438W/YER052C/YNL037C/YFL018C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0009066","aspartate family amino acid metabolic process",59,-0.494955915636642,-1.80364824506405,0.000684600442296144,0.00659563626120742,0.00503618851686126,398,"tags=24%, list=7%, signal=22%","YDR148C/YGL184C/YNL103W/YGR124W/YGR204W/YLL062C/YER052C/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0098771","inorganic ion homeostasis",112,0.384539680647753,1.65083788819057,0.000700389903277211,0.0066841119165741,0.00510374531683219,950,"tags=33%, list=16%, signal=28%","YOL002C/YDR089W/YDR492W/YLR023C/YOR381W/YMR021C/YFL050C/YIR033W/YBR235W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YOL152W/YDR270W/YDL206W/YEL027W/YDR506C/YJR106W/YJL129C/YAL053W/YDR436W/YCL017C/YHR175W/YIL090W/YLR220W/YKL175W/YBR127C/YLL051C/YMR058W/YHL040C/YGL160W/YCR044C/YER113C/YDR107C/YDR376W"
"GO:1901135","carbohydrate derivative metabolic process",309,0.289645581379069,1.43903208396661,0.000703556662516934,0.0066841119165741,0.00510374531683219,1273,"tags=31%, list=21%, signal=26%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YHR183W/YKL152C/YJL116C/YOR047C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YER043C/YNL129W/YJR061W/YLR446W/YOR067C/YDL021W/YNR012W/YCL052C/YKL181W/YOR344C/YCR017C/YJR105W/YGR240C/YOR002W/YMR271C/YOL061W/YGR256W/YML070W/YGL257C/YGL142C/YNL029C/YER005W/YOR320C/YGR036C/YOL056W/YDR399W/YGR192C/YOR347C/YER099C/YPL273W/YOR336W/YMR013C/YJL005W/YDR483W/YBR127C/YMR205C/YAR015W/YJR075W/YNR059W/YOL059W/YJL139C/YCR044C/YLL031C/YMR120C/YDR072C/YOR299W/YIL014W/YHL011C/YJR133W/YDR434W/YIL039W/YGL027C/YDR400W/YLR459W/YFL053W/YFL025C/YCL047C/YBR199W/YKR027W/YOR393W/YLR088W/YDL185W/YLR359W/YLR057W/YNL048W/YEL058W/YBL082C/YLR354C/YDR371W/YML019W/YLR020C/YPL175W/YOL141W/YOR149C/YJL062W/YJL183W/YNL219C/YGR061C/YDR221W/YMR237W"
"GO:0009057","macromolecule catabolic process",475,-0.30474427234585,-1.42021992204475,0.000705677296055866,0.0066841119165741,0.00510374531683219,1167,"tags=28%, list=20%, signal=24%","YNL251C/YDL095W/YDR330W/YBR257W/YOR117W/YPR072W/YLL013C/YKR042W/YDL097C/YOR197W/YNL001W/YOL115W/YLR145W/YMR100W/YIL161W/YMR115W/YGR271C-A/YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YDR430C/YEL037C/YNR024W/YER112W/YBR290W/YPR151C/YNL016W/YBL022C/YDR273W/YER094C/YGL116W/YKL023W/YMR314W/YKR094C/YEL012W/YFL038C/YMR184W/YBR172C/YPL184C/YER012W/YFR017C/YDR255C/YPL154C/YBR082C/YHL002W/YML092C/YOR167C/YDL165W/YPL009C/YLR154C/YBR056W/YMR067C/YLR286C/YNR075W/YOR259C/YER146W/YDR219C/YDL126C/YFR050C/YNL157W/YLL024C/YBL058W/YNL135C/YJR117W/YDR358W/YJL140W/YDR054C/YGR135W/YLR378C/YCL043C/YPR184W/YDR002W/YNL147W/YIL162W/YFL016C/YER021W/YOR257W/YPL190C/YLR167W/YOR157C/YGR048W/YLR330W/YJR014W/YBR158W/YGL173C/YOL038W/YJL151C/YJL144W/YGL222C/YDR177W/YKL009W/YHR200W/YDR394W/YKL204W/YOR261C/YKL054C/YLR270W/YGR253C/YOL123W/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YKL101W/YBR101C/YLR192C/YIL123W/YDR363W-A/YNL007C/YBL041W/YDL079C/YIL075C/YAL005C/YFR004W/YBR173C/YBR286W/YBR169C/YDL007W/YHR027C/YPR103W/YNR067C/YJL034W/YKR075C/YPL106C"
"GO:0007264","small GTPase-mediated signal transduction",69,0.44705186973893,1.76781753644468,0.000726768832306342,0.00684543157133236,0.00522692315148871,796,"tags=32%, list=13%, signal=28%","YER136W/YJR138W/YAL056W/YLR422W/YER155C/YPL115C/YLR371W/YKL203C/YHL023C/YPL203W/YBR140C/YOR008C/YEL022W/YLR310C/YPR095C/YAL048C/YOR371C/YJL005W/YLR425W/YJR031C/YDR379W/YOR127W"
"GO:1990542","mitochondrial transmembrane transport",63,-0.484188365185476,-1.79067682748323,0.000755285284272898,0.00707450549602281,0.00540183568810383,554,"tags=24%, list=9%, signal=22%","YNR017W/YPL063W/YOR232W/YHR162W/YKR016W/YLR259C/YNL121C/YBL030C/YNL070W/YKL195W/YJR045C/YOR045W/YGR243W/YOR020C/YER053C"
"GO:0044092","negative regulation of molecular function",10,-0.799589949638129,-1.91495657596408,0.000760246655809318,0.00708163459499729,0.00540727920939108,833,"tags=60%, list=14%, signal=52%","YDR098C/YKL117W/YIL138C/YPR052C/YDL181W/YDL130W-A"
"GO:0009968","negative regulation of signal transduction",50,0.483476042059248,1.77736766915039,0.000868000893885762,0.00795352992984453,0.00607302684909775,1560,"tags=50%, list=26%, signal=37%","YGL253W/YJR138W/YEL062W/YAL056W/YPL179W/YER155C/YPL115C/YER075C/YHL023C/YBR140C/YLR361C/YDR264C/YPL031C/YOR371C/YNL201C/YLR452C/YMR116C/YDR103W/YIL113W/YDR389W/YNL053W/YDL240W/YBL046W/YOL001W/YMR055C"
"GO:0010648","negative regulation of cell communication",50,0.483476042059248,1.77736766915039,0.000868000893885762,0.00795352992984453,0.00607302684909775,1560,"tags=50%, list=26%, signal=37%","YGL253W/YJR138W/YEL062W/YAL056W/YPL179W/YER155C/YPL115C/YER075C/YHL023C/YBR140C/YLR361C/YDR264C/YPL031C/YOR371C/YNL201C/YLR452C/YMR116C/YDR103W/YIL113W/YDR389W/YNL053W/YDL240W/YBL046W/YOL001W/YMR055C"
"GO:0023057","negative regulation of signaling",50,0.483476042059248,1.77736766915039,0.000868000893885762,0.00795352992984453,0.00607302684909775,1560,"tags=50%, list=26%, signal=37%","YGL253W/YJR138W/YEL062W/YAL056W/YPL179W/YER155C/YPL115C/YER075C/YHL023C/YBR140C/YLR361C/YDR264C/YPL031C/YOR371C/YNL201C/YLR452C/YMR116C/YDR103W/YIL113W/YDR389W/YNL053W/YDL240W/YBL046W/YOL001W/YMR055C"
"GO:0070972","protein localization to endoplasmic reticulum",58,-0.495383238834036,-1.79894787913003,0.000912208085325692,0.00831342071275198,0.00634782639176854,1048,"tags=36%, list=18%, signal=30%","YBL040C/YAL007C/YDL092W/YGL200C/YKL154W/YDL100C/YML055W/YMR040W/YLL024C/YDL072C/YJR117W/YLR378C/YKL122C/YDR086C/YER019C-A/YKL073W/YKL065C/YAL005C/YNCE0024W/YJL034W/YER103W"
"GO:0072330","monocarboxylic acid biosynthetic process",58,0.459617523171592,1.76626528459596,0.000931491595994517,0.0084435205959503,0.00644716594171644,376,"tags=26%, list=6%, signal=24%","YGL055W/YPL095C/YMR170C/YJL196C/YKL182W/YEL071W/YMR272C/YIR033W/YPL231W/YOR391C/YHR067W/YMR207C/YPL280W/YNR016C/YDL015C"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen",11,-0.771017942625354,-1.88949897708235,0.000978250962189839,0.00881995252541213,0.00673459570367674,841,"tags=64%, list=14%, signal=55%","YLR395C/YGL191W/YGL226W/YDL067C/YMR256C/YJR048W/YEL039C"
"GO:0016042","lipid catabolic process",67,0.438712013136299,1.72767381457335,0.000990862382128243,0.00888613817163945,0.00678513266149407,1433,"tags=42%, list=24%, signal=32%","YPL095C/YKR031C/YGL205W/YKR009C/YPL110C/YCR068W/YPL206C/YPR147C/YEL020C/YOR363C/YJR019C/YGL144C/YPR128C/YJR107W/YAL051W/YDR275W/YPL103C/YLL012W/YNL009W/YOR081C/YLR020C/YMR008C/YPL268W/YLR284C/YML059C/YDL109C/YDR319C/YNL202W"
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c",11,-0.76909953376566,-1.88479761881606,0.00104292728501924,0.00930357355842561,0.0071038711755975,635,"tags=73%, list=11%, signal=65%","YHR001W-A/YFR033C/YJR048W/YEL039C/YJL166W/YOR065W/YDR529C/YPR191W"
"GO:0007033","vacuole organization",111,0.375667566916427,1.60480795044085,0.00105692926432907,0.00937885652452006,0.00716135451675597,1118,"tags=33%, list=19%, signal=28%","YHR174W/YGR254W/YPR194C/YJR138W/YEL062W/YHL023C/YOR093C/YLR173W/YAL040C/YMR231W/YOR233W/YBR097W/YEL027W/YGR071C/YLR240W/YPL236C/YFL004W/YHL007C/YNL242W/YLR396C/YBR080C/YFR021W/YLL015W/YIL048W/YDL188C/YNL054W/YPL019C/YGL212W/YDL149W/YNL323W/YHR171W/YPL045W/YPL166W/YPL149W/YDR135C/YDR108W/YKL051W"
"GO:1990822","basic amino acid transmembrane transport",16,0.688722123899376,1.91820834939084,0.00110394486905024,0.00974476989119736,0.00744075268585526,421,"tags=38%, list=7%, signal=35%","YGR125W/YMR088C/YEL063C/YDR119W/YIL088C/YDR352W"
"GO:0015804","neutral amino acid transport",20,0.629077457018141,1.90359945854594,0.00119250880844386,0.0104717179741476,0.007995823863634,793,"tags=45%, list=13%, signal=39%","YKR039W/YOR348C/YNL101W/YNL065W/YEL062W/YIL088C/YBR043C/YIL121W/YPR058W"
"GO:0007231","osmosensory signaling pathway",15,0.699431721162703,1.94581165596442,0.00146298677857564,0.0127802886460027,0.00975856465883831,820,"tags=47%, list=14%, signal=40%","YDR420W/YNR031C/YIL147C/YHL007C/YCL032W/YDL073W/YLR362W"
"GO:0042255","ribosome assembly",82,-0.442826410325988,-1.68944357072857,0.00147657764163079,0.0128325252772655,0.00979845065498892,2113,"tags=59%, list=35%, signal=38%","YKL156W/YLR022C/YML024W/YOR063W/YPR112C/YNL061W/YOL127W/YPR102C/YLR221C/YEL054C/YJL191W/YJR123W/YBR048W/YOL040C/YGL099W/YLR264W/YHL001W/YHR066W/YLL008W/YPR041W/YPL143W/YDR025W/YML073C/YIL070C/YAL035W/YOR369C/YKL006W/YPL146C/YDR060W/YDL031W/YNR054C/YLR075W/YFL002C/YNL302C/YLR340W/YOL121C/YNR037C/YKR094C/YGR085C/YOR167C/YLR009W/YJR113C/YLR167W/YGL189C/YKL009W/YLR204W/YDR447C/YER131W"
"GO:1901657","glycosyl compound metabolic process",28,0.557778515542034,1.85184748221214,0.00158635525128592,0.0136458926207555,0.0104195084442679,1321,"tags=39%, list=22%, signal=31%","YOR047C/YER043C/YNL129W/YJR105W/YMR271C/YDR399W/YPL273W/YDR400W/YCL047C/YOL141W/YMR278W"
"GO:0071806","protein transmembrane transport",87,-0.442924010237383,-1.70655936019074,0.00158239319637169,0.0136458926207555,0.0104195084442679,776,"tags=28%, list=13%, signal=24%","YER017C/YML055W/YBR091C/YPR133W-A/YLL024C/YNR017W/YJR117W/YPL063W/YOR232W/YLR378C/YKR016W/YLR259C/YNL121C/YDR086C/YER019C-A/YKL073W/YNL070W/YKL195W/YAL005C/YJR045C/YOR045W/YJL034W/YOR020C/YER103W"
"GO:0006091","generation of precursor metabolites and energy",206,-0.356150554210716,-1.5350555558923,0.00164338973150146,0.0140647466360988,0.0107393301716606,635,"tags=29%, list=11%, signal=27%","YHR001W-A/YIL057C/YDR487C/YPL252C/YDR031W/YBL058W/YGL226W/YMR311C/YKR058W/YLR174W/YPR184W/YDL067C/YMR256C/YOR355W/YNL241C/YFR033C/YPL061W/YDR148C/YJL137C/YFR003C/YMR081C/YJR048W/YOR136W/YNL117W/YBL045C/YFR049W/YNR074C/YJL045W/YLR154W-C/YER054C/YBR010W/YNR001C/YEL039C/YMR030W/YJR120W/YEL011W/YJL166W/YBL030C/YOR374W/YNL037C/YGR043C/YOR178C/YFL018C/YPL262W/YOR065W/YLR258W/YKL085W/YKL148C/YJR121W/YMR105C/YDR529C/YER065C/YPR191W/YPL271W/YMR002W/YER067W/YBR117C/YFR015C/YMR145C"
"GO:0008299","isoprenoid biosynthetic process",20,0.620305975854262,1.87705680214024,0.00165199651758569,0.0140670006497448,0.0107410512546906,1308,"tags=60%, list=22%, signal=47%","YML075C/YNR043W/YHR072W/YLR450W/YHR190W/YMR208W/YJL167W/YMR220W/YML126C/YER125W/YOR311C/YNR041C"
"GO:0050821","protein stabilization",13,-0.732441828599001,-1.88845298032488,0.00166195895118991,0.0140807175462623,0.0107515249791339,363,"tags=31%, list=6%, signal=29%","YLR259C/YPL240C/YDR258C/YMR186W"
